sensor,sequence,timestamp_s
imu,2452,24.51996821
imu,2453,24.53002115
imu,2454,24.53994475
imu,2455,24.54994631
imu,2456,24.55980089
imu,2457,24.56994689
imu,2458,24.57993441
imu,2459,24.59003491
imu,2460,24.60014991
imu,2461,24.60992016
imu,2462,24.62011640
imu,2463,24.63003590
imu,2464,24.64002889
imu,2465,24.65003747
imu,2466,24.65990589
imu,2467,24.67009167
imu,2468,24.68007809
imu,2469,24.68996379
imu,2470,24.69998912
imu,2471,24.70987339
imu,2472,24.71982784
imu,2473,24.72986365
imu,2474,24.73996987
imu,2475,24.74996701
imu,2476,24.76001979
imu,2477,24.77004266
imu,2478,24.77990509
imu,2479,24.78994365
imu,2480,24.80005584
imu,2481,24.81001854
imu,2482,24.82008718
imu,2483,24.82989178
imu,2484,24.83999316
imu,2485,24.85007265
imu,2486,24.85998773
imu,2487,24.86986080
imu,2488,24.88009092
imu,2489,24.89004400
imu,2490,24.90005369
imu,2491,24.90993337
imu,2492,24.91992291
imu,2493,24.92993910
imu,2494,24.93984974
imu,2495,24.95002619
imu,2496,24.95995505
imu,2497,24.97001024
imu,2498,24.97998562
imu,2499,24.99004296
imu,2500,24.99996496
imu,2501,25.00997434
imu,2502,25.02012189
imu,2503,25.02996308
imu,2504,25.03989974
imu,2505,25.05002399
imu,2506,25.05995620
imu,2507,25.06995479
imu,2508,25.07993312
imu,2509,25.09000156
imu,2510,25.10010482
imu,2511,25.10999535
imu,2512,25.11996642
imu,2513,25.13008721
imu,2514,25.14001524
imu,2515,25.14996882
imu,2516,25.15991964
imu,2517,25.17001828
imu,2518,25.18002453
imu,2519,25.18979103
imu,2520,25.20000963
imu,2521,25.21005556
imu,2522,25.22018026
imu,2523,25.23011019
imu,2524,25.23991687
imu,2525,25.25006210
imu,2526,25.25990680
imu,2527,25.27005043
imu,2528,25.27991086
imu,2529,25.28991549
imu,2530,25.30004622
imu,2531,25.31000516
imu,2532,25.31995495
imu,2533,25.33002291
imu,2534,25.33993463
imu,2535,25.35001351
imu,2536,25.35993655
imu,2537,25.36973997
imu,2538,25.37995620
imu,2539,25.39002459
imu,2540,25.40003473
imu,2541,25.41007100
imu,2542,25.42007952
imu,2543,25.42989630
imu,2544,25.43998042
imu,2545,25.44997129
imu,2546,25.45997971
imu,2547,25.46999766
imu,2548,25.47994474
imu,2549,25.49002829
imu,2550,25.49986602
imu,2551,25.51006456
imu,2552,25.52008074
imu,2553,25.53006096
imu,2554,25.54003714
imu,2555,25.55001043
imu,2556,25.56006867
imu,2557,25.57009144
imu,2558,25.58006698
imu,2559,25.58997048
imu,2560,25.60007197
imu,2561,25.61000064
imu,2562,25.61992164
imu,2563,25.62995588
imu,2564,25.63994941
imu,2565,25.64995591
imu,2566,25.66001832
imu,2567,25.67006699
imu,2568,25.67985657
imu,2569,25.68996564
imu,2570,25.69997046
imu,2571,25.70993269
imu,2572,25.72000458
imu,2573,25.72999801
imu,2574,25.73998197
imu,2575,25.75007672
imu,2576,25.75992381
imu,2577,25.76998181
imu,2578,25.78011446
imu,2579,25.79001777
imu,2580,25.79994550
imu,2581,25.81000131
imu,2582,25.81998870
imu,2583,25.83004021
imu,2584,25.83996072
imu,2585,25.85000354
imu,2586,25.85993679
imu,2587,25.86987687
imu,2588,25.87983379
imu,2589,25.89003478
imu,2590,25.90016258
imu,2591,25.90997907
imu,2592,25.92004600
imu,2593,25.92999718
imu,2594,25.93993476
imu,2595,25.94991179
imu,2596,25.95985503
imu,2597,25.97001678
imu,2598,25.97995199
imu,2599,25.99011337
imu,2600,26.00008581
imu,2601,26.00987459
imu,2602,26.01990284
imu,2603,26.03003210
imu,2604,26.03991888
imu,2605,26.05013705
imu,2606,26.05998027
imu,2607,26.06997093
imu,2608,26.07990894
imu,2609,26.09010448
imu,2610,26.09996527
imu,2611,26.10987308
imu,2612,26.12005586
imu,2613,26.12996986
imu,2614,26.14002039
imu,2615,26.14999623
imu,2616,26.15993961
imu,2617,26.17012823
imu,2618,26.17995037
imu,2619,26.19002223
imu,2620,26.20003049
imu,2621,26.21015951
imu,2622,26.21988488
imu,2623,26.22999867
imu,2624,26.24007326
imu,2625,26.25011823
imu,2626,26.26002301
imu,2627,26.26992468
imu,2628,26.28004015
imu,2629,26.29001064
imu,2630,26.30000264
imu,2631,26.30978176
imu,2632,26.31996229
imu,2633,26.32988460
imu,2634,26.34003976
imu,2635,26.34997415
imu,2636,26.35988783
imu,2637,26.37002890
imu,2638,26.38000558
imu,2639,26.39005977
imu,2640,26.39997698
imu,2641,26.40994301
imu,2642,26.42000361
imu,2643,26.43008657
imu,2644,26.43994504
imu,2645,26.44997493
imu,2646,26.45988523
imu,2647,26.46987515
imu,2648,26.47987889
imu,2649,26.48998228
imu,2650,26.50002056
imu,2651,26.51005926
imu,2652,26.52001821
imu,2653,26.52996348
imu,2654,26.54008824
imu,2655,26.54990219
imu,2656,26.56009746
imu,2657,26.56993359
imu,2658,26.58006336
imu,2659,26.59001224
imu,2660,26.59993292
imu,2661,26.61005595
imu,2662,26.61994367
imu,2663,26.62997218
imu,2664,26.63997910
imu,2665,26.64994590
imu,2666,26.66007186
imu,2667,26.66998544
imu,2668,26.68003324
imu,2669,26.68994453
imu,2670,26.69991302
imu,2671,26.70988033
imu,2672,26.72006808
imu,2673,26.72993507
imu,2674,26.73995964
imu,2675,26.74984026
imu,2676,26.76016715
imu,2677,26.77014786
imu,2678,26.77990482
imu,2679,26.79007921
imu,2680,26.80007994
imu,2681,26.81005276
imu,2682,26.82010011
imu,2683,26.83022886
imu,2684,26.83992695
imu,2685,26.85001287
imu,2686,26.86001501
imu,2687,26.86997687
imu,2688,26.87992626
imu,2689,26.89005526
imu,2690,26.89986979
imu,2691,26.90985615
imu,2692,26.91985006
imu,2693,26.92996417
imu,2694,26.94010646
imu,2695,26.94998841
imu,2696,26.95988460
imu,2697,26.97001861
imu,2698,26.97999624
imu,2699,26.98999450
imu,2700,26.99997134
imu,2701,27.00993342
imu,2702,27.02001840
imu,2703,27.03009364
imu,2704,27.03994853
imu,2705,27.05012338
imu,2706,27.05999140
imu,2707,27.07004205
imu,2708,27.08004034
imu,2709,27.09001550
imu,2710,27.09999217
imu,2711,27.10986813
imu,2712,27.12007007
imu,2713,27.13006472
imu,2714,27.13999890
imu,2715,27.14988936
imu,2716,27.15999599
imu,2717,27.17006049
imu,2718,27.17994849
imu,2719,27.18994101
imu,2720,27.20006377
imu,2721,27.21004428
imu,2722,27.21996663
imu,2723,27.22986691
imu,2724,27.24011538
imu,2725,27.25011255
imu,2726,27.26005852
imu,2727,27.27004377
imu,2728,27.27997296
imu,2729,27.28999489
imu,2730,27.29986834
imu,2731,27.30984947
imu,2732,27.31989178
imu,2733,27.33007926
imu,2734,27.33996994
imu,2735,27.35004489
imu,2736,27.35997564
imu,2737,27.36995486
imu,2738,27.37987063
imu,2739,27.39000246
imu,2740,27.40007025
imu,2741,27.40991591
imu,2742,27.42012002
imu,2743,27.42993254
imu,2744,27.43996641
imu,2745,27.44993844
imu,2746,27.45995636
imu,2747,27.47007538
imu,2748,27.48005014
imu,2749,27.49000212
imu,2750,27.50015299
imu,2751,27.50990421
imu,2752,27.52000165
imu,2753,27.52988413
imu,2754,27.54002497
imu,2755,27.54986123
imu,2756,27.56002026
imu,2757,27.57003362
imu,2758,27.58015422
imu,2759,27.58999031
imu,2760,27.60014844
imu,2761,27.60985532
imu,2762,27.62008614
imu,2763,27.62983537
imu,2764,27.63997179
imu,2765,27.64987800
imu,2766,27.66011563
imu,2767,27.66991315
imu,2768,27.67996211
imu,2769,27.68997785
imu,2770,27.69994861
imu,2771,27.70993398
imu,2772,27.72004474
imu,2773,27.73001864
imu,2774,27.73983443
imu,2775,27.74988185
imu,2776,27.75999792
imu,2777,27.77005089
imu,2778,27.78001137
imu,2779,27.78996714
imu,2780,27.80002229
imu,2781,27.81003469
imu,2782,27.82010734
imu,2783,27.82993746
imu,2784,27.83995748
imu,2785,27.84997440
imu,2786,27.86014912
imu,2787,27.86998761
imu,2788,27.88020426
imu,2789,27.88992487
imu,2790,27.90004617
imu,2791,27.90999505
imu,2792,27.92005138
imu,2793,27.93002269
imu,2794,27.93989068
imu,2795,27.95002819
imu,2796,27.96010077
imu,2797,27.97010275
imu,2798,27.97997301
imu,2799,27.98989133
imu,2800,27.99991830
imu,2801,28.00997704
imu,2802,28.01985245
imu,2803,28.02998584
imu,2804,28.04006361
imu,2805,28.04993343
imu,2806,28.06013606
imu,2807,28.06993439
imu,2808,28.08016649
imu,2809,28.08992981
imu,2810,28.10000588
imu,2811,28.10996487
imu,2812,28.12002325
imu,2813,28.12995521
imu,2814,28.14000676
imu,2815,28.14989109
imu,2816,28.16006919
imu,2817,28.16992641
imu,2818,28.17990114
imu,2819,28.19008000
imu,2820,28.20002471
imu,2821,28.20998224
imu,2822,28.22008421
imu,2823,28.22987696
imu,2824,28.23988285
imu,2825,28.25007419
imu,2826,28.26008067
imu,2827,28.27007240
imu,2828,28.27991761
imu,2829,28.29014401
imu,2830,28.29990177
imu,2831,28.31009262
imu,2832,28.31998527
imu,2833,28.33008969
imu,2834,28.34002179
imu,2835,28.34999373
imu,2836,28.35993762
imu,2837,28.37013562
imu,2838,28.38019762
imu,2839,28.38991242
imu,2840,28.40012289
imu,2841,28.40993739
imu,2842,28.42020227
imu,2843,28.43007633
imu,2844,28.43997274
imu,2845,28.44982220
imu,2846,28.45997334
imu,2847,28.47006131
imu,2848,28.47993247
imu,2849,28.49003345
imu,2850,28.50015911
imu,2851,28.51002374
imu,2852,28.52007231
imu,2853,28.52993521
imu,2854,28.53983708
imu,2855,28.54998468
imu,2856,28.55996059
imu,2857,28.56997184
imu,2858,28.58019400
imu,2859,28.59013530
imu,2860,28.59985464
imu,2861,28.61007294
imu,2862,28.62012082
imu,2863,28.62993804
imu,2864,28.63988369
imu,2865,28.65012777
imu,2866,28.66011198
imu,2867,28.66997291
imu,2868,28.67994958
imu,2869,28.69005062
imu,2870,28.70001898
imu,2871,28.71001901
imu,2872,28.72002946
imu,2873,28.72989775
imu,2874,28.74009598
imu,2875,28.74994276
imu,2876,28.76011824
imu,2877,28.76999941
imu,2878,28.78006724
imu,2879,28.78998515
imu,2880,28.80008129
imu,2881,28.80999952
imu,2882,28.81994176
imu,2883,28.83000374
imu,2884,28.84009173
imu,2885,28.85004201
imu,2886,28.86012770
imu,2887,28.86996324
imu,2888,28.88005412
imu,2889,28.88995466
imu,2890,28.89997609
imu,2891,28.91002862
imu,2892,28.91991369
imu,2893,28.93001738
imu,2894,28.93995237
imu,2895,28.95008514
imu,2896,28.96007259
imu,2897,28.97007012
imu,2898,28.97994194
imu,2899,28.98994889
imu,2900,28.99997512
imu,2901,29.01014033
imu,2902,29.02003052
imu,2903,29.03004548
imu,2904,29.03996140
imu,2905,29.04998838
imu,2906,29.05998134
imu,2907,29.07017026
imu,2908,29.08005311
imu,2909,29.08991029
imu,2910,29.09997166
imu,2911,29.10988817
imu,2912,29.11992461
imu,2913,29.12988226
imu,2914,29.13998042
imu,2915,29.15003285
imu,2916,29.16004488
imu,2917,29.16993189
imu,2918,29.17979720
imu,2919,29.18995867
imu,2920,29.20003865
imu,2921,29.20993337
imu,2922,29.21999015
imu,2923,29.23004819
imu,2924,29.23979599
imu,2925,29.25001212
imu,2926,29.26001464
imu,2927,29.27017916
imu,2928,29.27975894
imu,2929,29.29000140
imu,2930,29.30018296
imu,2931,29.30994976
imu,2932,29.32000320
imu,2933,29.33003778
imu,2934,29.34006156
imu,2935,29.35008401
imu,2936,29.35998965
imu,2937,29.37011090
imu,2938,29.38001268
imu,2939,29.38992407
imu,2940,29.40000076
imu,2941,29.40991770
imu,2942,29.42011940
imu,2943,29.43013499
imu,2944,29.44001550
imu,2945,29.45002536
imu,2946,29.45992376
imu,2947,29.46996907
imu,2948,29.47992695
imu,2949,29.48990044
imu,2950,29.50003502
imu,2951,29.50989611
imu,2952,29.52008692
imu,2953,29.53001072
imu,2954,29.53997880
imu,2955,29.55004272
imu,2956,29.56007529
imu,2957,29.56987846
imu,2958,29.58000543
imu,2959,29.59000861
imu,2960,29.59985776
imu,2961,29.61002119
imu,2962,29.61992281
imu,2963,29.63005001
imu,2964,29.64004118
imu,2965,29.64994447
imu,2966,29.66006219
imu,2967,29.66996724
imu,2968,29.68008946
imu,2969,29.69012989
imu,2970,29.69995631
imu,2971,29.70993180
imu,2972,29.71997324
imu,2973,29.72987501
imu,2974,29.74002195
imu,2975,29.74999960
imu,2976,29.76014967
imu,2977,29.76992024
imu,2978,29.77988137
imu,2979,29.79008497
imu,2980,29.79999736
imu,2981,29.81003759
imu,2982,29.82010448
imu,2983,29.82992433
imu,2984,29.83996124
imu,2985,29.85010445
imu,2986,29.86001878
imu,2987,29.87006697
imu,2988,29.87999755
imu,2989,29.89002905
imu,2990,29.90000701
imu,2991,29.90992638
imu,2992,29.92001154
imu,2993,29.93003927
imu,2994,29.94010337
imu,2995,29.95003037
imu,2996,29.95991522
imu,2997,29.97007831
imu,2998,29.98002054
imu,2999,29.99006321
