sensor,sequence,timestamp_s
imu,2479,24.79049456
imu,2480,24.80053806
imu,2481,24.80947998
imu,2482,24.81975775
imu,2483,24.83050032
imu,2484,24.84017421
imu,2485,24.85137713
imu,2486,24.86003499
imu,2487,24.87025707
imu,2488,24.87967533
imu,2489,24.88856449
imu,2490,24.89959997
imu,2491,24.91078063
imu,2492,24.92007278
imu,2493,24.93048228
imu,2494,24.94088293
imu,2495,24.95075508
imu,2496,24.95995470
imu,2497,24.97084984
imu,2498,24.98044966
imu,2499,24.99077728
imu,2500,25.00108434
imu,2501,25.00959191
imu,2502,25.02034928
imu,2503,25.03015105
imu,2504,25.03901706
imu,2505,25.05114570
imu,2506,25.05900072
imu,2507,25.07037303
imu,2508,25.08022538
imu,2509,25.09057528
imu,2510,25.09996930
imu,2511,25.10974769
imu,2512,25.12010554
imu,2513,25.13123829
imu,2514,25.14009765
imu,2515,25.15000495
imu,2516,25.16048585
imu,2517,25.16917291
imu,2518,25.18028744
imu,2519,25.19057928
imu,2520,25.19990566
imu,2521,25.20958771
imu,2522,25.21985908
imu,2523,25.23051857
imu,2524,25.24030843
imu,2525,25.25001323
imu,2526,25.25908439
imu,2527,25.27057376
imu,2528,25.28007675
imu,2529,25.28989846
imu,2530,25.29991961
imu,2531,25.31041625
imu,2532,25.31965600
imu,2533,25.33080322
imu,2534,25.33955495
imu,2535,25.35014058
imu,2536,25.36120989
imu,2537,25.36969025
imu,2538,25.38035783
imu,2539,25.39016511
imu,2540,25.40041650
imu,2541,25.41106604
imu,2542,25.41917071
imu,2543,25.43049306
imu,2544,25.44077948
imu,2545,25.44853880
imu,2546,25.46105860
imu,2547,25.46986617
imu,2548,25.48067096
imu,2549,25.49004429
imu,2550,25.49955846
imu,2551,25.50937846
imu,2552,25.51953724
imu,2553,25.53133869
imu,2554,25.54153481
imu,2555,25.54965776
imu,2556,25.55908583
imu,2557,25.56972244
imu,2558,25.58015503
imu,2559,25.58955349
imu,2560,25.59877468
imu,2562,25.62101037
imu,2563,25.63071949
imu,2564,25.64023952
imu,2565,25.65022456
imu,2566,25.66076268
imu,2567,25.67030746
imu,2568,25.68093146
imu,2569,25.68957002
imu,2570,25.70080159
imu,2571,25.71128708
imu,2572,25.72005342
imu,2573,25.73093741
imu,2574,25.73984834
imu,2575,25.75008476
imu,2576,25.75907120
imu,2577,25.77062333
imu,2578,25.77881997
imu,2579,25.78941928
imu,2580,25.79945092
imu,2581,25.80905459
imu,2582,25.82015233
imu,2583,25.82988678
imu,2584,25.84075504
imu,2585,25.85071207
imu,2586,25.85923621
imu,2587,25.86838635
imu,2588,25.88164913
imu,2589,25.88976122
imu,2590,25.89977330
imu,2591,25.91097916
imu,2592,25.91881857
imu,2593,25.93095293
imu,2594,25.94068515
imu,2595,25.95038559
imu,2596,25.95903277
imu,2597,25.96828205
imu,2598,25.98002544
imu,2599,25.98852846
imu,2600,26.00052560
imu,2601,26.00894294
imu,2602,26.01908199
imu,2603,26.02968450
imu,2604,26.03913598
imu,2605,26.05007314
imu,2606,26.06154259
imu,2607,26.07167652
imu,2608,26.07974566
imu,2609,26.08936087
imu,2610,26.09901374
imu,2611,26.10952375
imu,2612,26.11888267
imu,2613,26.12834763
imu,2614,26.13867420
imu,2615,26.15012658
imu,2616,26.15943310
imu,2617,26.16881020
imu,2618,26.17849037
imu,2619,26.18924952
imu,2620,26.20074010
imu,2621,26.21021516
imu,2622,26.22013368
imu,2623,26.22997732
imu,2624,26.23973603
imu,2625,26.25024765
imu,2626,26.25902841
imu,2627,26.27076730
imu,2628,26.28059508
imu,2629,26.29018835
imu,2630,26.29891558
imu,2631,26.30954583
imu,2632,26.31937476
imu,2633,26.32989478
imu,2634,26.33928328
imu,2635,26.35096028
imu,2636,26.36069360
imu,2637,26.36996064
imu,2638,26.37991772
imu,2639,26.38984192
imu,2640,26.40054731
imu,2641,26.41105971
imu,2642,26.42014717
imu,2643,26.43108126
imu,2644,26.43840817
imu,2645,26.45034291
imu,2646,26.45977468
imu,2647,26.46890800
imu,2648,26.47989023
imu,2649,26.48892076
imu,2650,26.50054993
imu,2651,26.51060791
imu,2652,26.51943769
imu,2653,26.53029738
imu,2654,26.54092053
imu,2655,26.54976239
imu,2656,26.56200038
imu,2657,26.57043493
imu,2658,26.58008333
imu,2659,26.59051932
imu,2660,26.60009997
imu,2661,26.60985579
imu,2662,26.62089604
imu,2663,26.62986415
imu,2664,26.63980864
imu,2665,26.64990236
imu,2666,26.66036026
imu,2667,26.67011897
imu,2668,26.68026026
imu,2669,26.68999353
imu,2670,26.70059742
imu,2671,26.70975331
imu,2672,26.71909510
imu,2673,26.72996193
imu,2674,26.74043994
imu,2675,26.74888708
imu,2676,26.75960067
imu,2677,26.76948682
imu,2678,26.78058454
imu,2679,26.78935700
imu,2680,26.80061771
imu,2681,26.81037569
imu,2682,26.82078977
imu,2683,26.83089225
imu,2684,26.83968964
imu,2685,26.85168167
imu,2686,26.86010360
imu,2687,26.87026102
imu,2688,26.88062779
imu,2689,26.89068148
imu,2690,26.89974745
imu,2691,26.90907820
imu,2692,26.92045347
imu,2693,26.92974599
imu,2694,26.94159881
imu,2695,26.95042660
imu,2696,26.96000755
imu,2697,26.96778524
imu,2698,26.97989785
imu,2699,26.99025403
imu,2700,26.99998983
imu,2701,27.01061743
imu,2702,27.02056392
imu,2703,27.02908828
imu,2704,27.03941830
imu,2705,27.05005173
imu,2706,27.06080436
imu,2707,27.06925662
imu,2708,27.07973347
imu,2709,27.08984864
imu,2710,27.10091526
imu,2711,27.11155403
imu,2712,27.12001619
imu,2713,27.12976224
imu,2714,27.13949707
imu,2715,27.15086515
imu,2716,27.15977364
imu,2717,27.17034106
imu,2718,27.17971492
imu,2719,27.19062661
imu,2720,27.20023345
imu,2721,27.21047760
imu,2722,27.22065335
imu,2723,27.23017672
imu,2724,27.23884443
imu,2725,27.25027397
imu,2726,27.25997402
imu,2727,27.27141537
imu,2728,27.28000324
imu,2729,27.29027444
imu,2730,27.30067885
imu,2731,27.30918110
imu,2732,27.32088909
imu,2733,27.32940989
imu,2734,27.33980422
imu,2735,27.34875844
imu,2736,27.36126015
imu,2737,27.36957600
imu,2738,27.37909372
imu,2739,27.39051213
imu,2740,27.40088054
imu,2741,27.41154564
imu,2742,27.41998770
imu,2743,27.43090752
imu,2744,27.44027298
imu,2745,27.44932766
imu,2746,27.45995619
imu,2747,27.47073816
imu,2748,27.47782774
imu,2749,27.49182012
imu,2750,27.50101241
imu,2751,27.51075846
imu,2752,27.51922217
imu,2753,27.53054266
imu,2754,27.54015433
imu,2755,27.55022903
imu,2756,27.55996444
imu,2757,27.56963256
imu,2759,27.58964169
imu,2760,27.59912361
imu,2761,27.60989870
imu,2762,27.62022814
imu,2763,27.63002810
imu,2764,27.63957698
imu,2765,27.64982448
imu,2766,27.66168863
imu,2767,27.66979327
imu,2768,27.68047185
imu,2769,27.69085465
imu,2770,27.70068399
imu,2771,27.70969082
imu,2772,27.72146971
imu,2773,27.73006181
imu,2774,27.73977341
imu,2775,27.75077164
imu,2776,27.76050706
imu,2777,27.76905196
imu,2778,27.77875173
imu,2779,27.78969758
imu,2780,27.80087861
imu,2781,27.80947058
imu,2782,27.82030146
imu,2783,27.82955842
imu,2784,27.83862942
imu,2785,27.84840006
imu,2786,27.85898974
imu,2787,27.86986244
imu,2788,27.87929175
imu,2789,27.89133014
imu,2790,27.89971274
imu,2791,27.91070706
imu,2792,27.92022717
imu,2793,27.93094069
imu,2794,27.94034385
imu,2795,27.94928386
imu,2796,27.95994012
imu,2797,27.96971371
imu,2798,27.98038018
imu,2799,27.99010382
imu,2800,27.99976658
imu,2801,28.01013923
imu,2802,28.01893307
imu,2803,28.03066665
imu,2804,28.04042018
imu,2805,28.04931662
imu,2806,28.05974426
imu,2807,28.06921036
imu,2808,28.07991425
imu,2809,28.08898138
imu,2810,28.10045762
imu,2811,28.10896282
imu,2812,28.12137664
imu,2813,28.12909479
imu,2814,28.14015739
imu,2815,28.14856273
imu,2816,28.16070049
imu,2817,28.17007603
imu,2818,28.18097186
imu,2819,28.18963747
imu,2820,28.19973560
imu,2821,28.20970844
imu,2822,28.21974620
imu,2823,28.23136230
imu,2824,28.24100057
imu,2825,28.25037148
imu,2826,28.26084594
imu,2827,28.26950906
imu,2828,28.28100449
imu,2829,28.28944082
imu,2830,28.30108599
imu,2831,28.31037890
imu,2832,28.31896888
imu,2833,28.32806137
imu,2834,28.33983611
imu,2835,28.34897618
imu,2836,28.36012507
imu,2837,28.36869429
imu,2838,28.37944333
imu,2839,28.39081009
imu,2840,28.39957610
imu,2841,28.41047188
imu,2842,28.41908022
imu,2843,28.43039608
imu,2844,28.43878146
imu,2845,28.44884877
imu,2846,28.45954938
imu,2847,28.46995708
imu,2848,28.47970317
imu,2849,28.48916830
imu,2850,28.49926992
imu,2851,28.51057831
imu,2852,28.52031737
imu,2853,28.53087785
imu,2854,28.53973863
imu,2855,28.54883887
imu,2856,28.55973787
imu,2857,28.56999534
imu,2858,28.57910766
imu,2859,28.58941758
imu,2860,28.60066227
imu,2861,28.61068414
imu,2862,28.62037325
imu,2863,28.63071802
imu,2864,28.63974405
imu,2865,28.64971948
imu,2866,28.66015358
imu,2867,28.66963913
imu,2868,28.68063097
imu,2869,28.69133607
imu,2870,28.69933706
imu,2871,28.70923894
imu,2872,28.71953016
imu,2873,28.72871692
imu,2874,28.73978526
imu,2875,28.74947446
imu,2876,28.76027369
imu,2877,28.76926393
imu,2878,28.78014982
imu,2879,28.78966918
imu,2880,28.80053100
imu,2881,28.80983179
imu,2882,28.81873357
imu,2883,28.82978001
imu,2884,28.83985308
imu,2885,28.85081964
imu,2886,28.86059240
imu,2887,28.86996895
imu,2888,28.88024253
imu,2889,28.88979011
imu,2890,28.89998965
imu,2891,28.90914890
imu,2892,28.92055058
imu,2893,28.92982928
imu,2894,28.93855257
imu,2895,28.95090858
imu,2896,28.95842295
imu,2897,28.96955967
imu,2898,28.98050341
imu,2899,28.99054961
imu,2900,28.99985002
imu,2901,29.00980126
imu,2902,29.01913995
imu,2903,29.03005710
imu,2904,29.04104234
imu,2905,29.05041125
imu,2906,29.05926525
imu,2907,29.06984800
imu,2908,29.08060084
imu,2909,29.09073504
imu,2910,29.10010749
imu,2911,29.11049194
imu,2912,29.11950369
imu,2913,29.13002941
imu,2914,29.13994296
imu,2915,29.14885462
imu,2916,29.16020099
imu,2917,29.16967924
imu,2918,29.17928200
imu,2919,29.19028125
imu,2920,29.20045757
imu,2921,29.21031352
imu,2922,29.21884065
imu,2923,29.22976787
imu,2924,29.24058148
imu,2925,29.24953286
imu,2926,29.26000477
imu,2927,29.26970613
imu,2928,29.28051964
imu,2929,29.28972179
imu,2930,29.29980261
imu,2931,29.31010231
imu,2932,29.32239056
imu,2933,29.33028509
imu,2934,29.34032639
imu,2935,29.34901741
imu,2936,29.35975151
imu,2937,29.36992696
imu,2938,29.37933125
imu,2939,29.39215585
imu,2940,29.40041333
imu,2941,29.40951296
imu,2942,29.42053514
imu,2943,29.42887512
imu,2944,29.44082948
imu,2945,29.45161598
imu,2946,29.46079485
imu,2947,29.46942291
imu,2948,29.47978559
imu,2949,29.48959045
imu,2950,29.50016332
imu,2951,29.50937139
imu,2952,29.52060162
imu,2953,29.52949699
imu,2954,29.53967637
imu,2956,29.55915141
imu,2957,29.57009012
imu,2958,29.58024923
imu,2959,29.58968907
imu,2960,29.60094057
imu,2961,29.60982835
imu,2962,29.62028384
imu,2963,29.63100753
imu,2964,29.63926441
imu,2965,29.64956768
imu,2966,29.66067421
imu,2967,29.67111079
imu,2968,29.68112877
imu,2969,29.69059613
imu,2970,29.69874564
imu,2971,29.70987704
imu,2972,29.72047255
imu,2973,29.73105366
imu,2974,29.74082754
imu,2975,29.75026468
imu,2976,29.75959431
imu,2977,29.76837815
imu,2978,29.78019747
imu,2979,29.78940690
imu,2980,29.80057908
imu,2981,29.81039166
imu,2982,29.82100467
imu,2983,29.83079091
imu,2984,29.84045882
imu,2985,29.84940556
imu,2986,29.86070180
imu,2987,29.87091513
imu,2988,29.87802752
imu,2989,29.89000663
imu,2990,29.89947698
imu,2991,29.91221497
imu,2992,29.92051201
imu,2993,29.92961410
imu,2994,29.94124995
imu,2995,29.94957227
imu,2996,29.95986103
imu,2997,29.96958869
imu,2998,29.98068497
imu,2999,29.98972744
